"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Montenegro","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Kosovo","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","South Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Rwanda",2.72,3.5924,0,0.0467,9,9.0001,9,0,0,0,9,0.0014,0,0,9.058,0,0,0,9,9,0,0.0001,0,0.0031,0,0,0,0.0089,0,0.2016,0,9,0,0.0692,9,11.1778,1.9541,54.5478,54.8487,0.0954,16.4876,0,0,8.972,2.7724,0,2.2415,33.7262,0.7509,0.1449,0.7648,2.0718,0.1886,22.0393,0,0,0,0,0,0,0,0,0,3.7405,0.969,0.2374,0.6249,0,0.3928,5.0664,0.2162,1.9401,0.6031,0.0404,0.0001,0.0831,0.0061,0.0008,0.122,17.7696,0.7921,0.2169,0.1237,0,0,9,9,0,0.0574,0.0921,0.8997,0,0,0.0406,0,0,0,0,0.7232,0.0286,0.024,0,0,0,0,0.0409,60.8585,222.5604,160.1189,71.4444,6.3067,0,0,0.6203,1.3538,0,9,0,7.0814,0,3.8003,33.3906,0,9,0,27.3378,0.0411,9.0925,5.867,0,0.836,0,0.25,0,0.432,0,0.6232,10.3048,0,21.3869,9,0.1406,0.4778,4.84,9.7641,0.0721,1.4272,11.2445,9,120.0479,0.2016,9,0,0,0,0,15.5529,41.6317,0,0.2078,0.3236,13.8631,20.1004,96.1557,0,23.6691,0,0,0.3683,0,0,5.9422,0.0081,9,0,56.2827,1.2734,0,0.0384,1.1196,0,17.6766,9,0.0169,0,0,0,0,0,0,0,0,0,0,0
"Somalia",15.31,0.8277,0,0,0,9,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0055,9,0.0007,0,0,0,0,0.0328,21.0739,0,9,0,0.2482,9,15.8018,0.2066,6.5019,1.5419,0.0016,4.4657,0,0,0.1218,0.6263,0,0.0869,4.532,0.1279,0.664,0.0602,0.1022,0,15.5298,0,1.4369,0,0,9,0.002,0,0,0,0.5776,0.5643,0.3372,0.0206,0,0.004,0.5159,0,0,0,0.15,0.0278,0.003,0,0,0.3016,0.7331,0.8995,1.121,0,0,0,9,0,0,0,0,0,0,0,0,0.0875,0,0,0,0.6088,0,0,25.0565,0,0,0.0505,0,0,2.0489,209.7261,1.6698,0,0,0,473.7861,0,0,0,0.0569,0.0038,0,0.1068,7.1387,0,0,0,0.593,0,9,0,0,0.0121,0,0.003,0,0.189,0,0,63.0945,0,26.7268,0.3552,5.3137,1.3268,9,0.854,97.3055,20.1218,13.4231,0.4905,331.4469,240.4972,0.0354,0,0,9,0,0.0714,140.661,0,0.5465,11.6791,2.2145,0.997,145.5082,0,104.7704,0,0,9.5294,0,9,25.9505,0,0,0,33.1291,1.6768,0,0.1649,24.2822,0,0.3369,9,0.1509,0,0,0,0,0,0,0,0,0,0,0
"Djibouti",182.56,2.7761,0,0,9,9,0,9,0,0,0,0,0,0,0,0,9,0.4041,9,0,0,0,0,0.158,0,0,0,0,0.0011,8.751,9.0009,9,0,1.0516,0,10.6381,0.0736,37.8316,21.8789,5.1352,88.5991,0,0,0.8087,15.0955,0,0.9017,23.8629,4.4034,2.2159,0.89,0.24,0.0129,22.8261,0,1.519,0,0,0.0002,3.0811,0,0,0,2.6741,0.0992,0.1765,0.2561,0,0.4212,0.7878,0,0,0.1969,43.5639,0.0029,9.0001,0,0,0.4281,8.2204,0.2291,3.9014,0,0,0,0,0,0,9,0.0713,0.0136,0,0,0.8779,0,0,0,9,9,0.0008,0,0.2387,0,9,0,0,0,5.0204,15.3268,0.2412,0.2946,0.6203,473.7861,0,72.3658,0,0,9,0.001,0.0096,0.1584,32.8895,0,0,0,0,0.0108,0,0.9266,0,0.5534,0.1255,2.7064,9,0.4708,0,0,73.4663,9,12.618,0,2.5074,0.6686,0,672.2303,5.7193,0,0.0341,0.3581,39.031,41.6133,9,0,0.9635,0,0,0,1121.3103,0,37.9956,16.478,69.685,12.8695,392.2695,0,153.3583,1.1432,0,0.1037,9,0,73.4233,0,9,0,98.6882,20.4719,9,0.3134,314.6579,0,2.794,0,2.9055,0,0,0,0,0,0,0,0,0,0,0
"Ethiopia",544.32,3.478,9,0.0216,9,0.0001,0.5722,0,0,0,0,0,9,0,0,0,0,0.1387,0,9.0435,0,0.0165,0,0.3032,0,0,9,0.0908,0.002,68.9539,0.0723,0.0037,0.1905,1.7465,9,91.0835,3.6621,58.8292,71.6008,2.191,210.58,0,0,6.2764,60.7901,0,4.4206,47.4085,17.7578,12.4992,11.6874,3.5661,2.2514,329.2586,0,0.0006,0.1918,0.0209,0.1265,1.2036,0,0,0,7.2524,1.1526,11.0801,0.3548,0,10.7408,28.3696,0.0364,0.1169,0.6212,174.969,1.4606,9.3407,2.4514,0,6.618,1.7602,13.7726,18.1568,0.2274,0,9,9,0,0.0048,9,0.0498,0,0,0,0.7284,0.0192,0,0,0,0.1716,0.1776,0,0.2873,9.0533,0,0,0,0,1.0793,60.5849,0.6329,0,1.3538,0,72.3658,0,0,9,0.0168,0.8088,0,0,75.7944,0,0,9,0,0.1364,9,0.3792,0,0.2731,4.4111,82.6551,24.8607,26.5553,0,1.0052,343.8753,0,41.4962,0,3.1871,28.0463,57.54,885.9375,40.3832,7.1158,0.0929,2.6123,0,5.9367,0,0,0,9,0,0.0286,1741.0546,0,14.174,11.4529,78.3582,27.7059,937.6448,0,10.917,1.5449,0,6.9667,0,9,49.1014,0.0012,0,0,75.923,9.2259,0,0.2597,31.6342,0,12.4662,0,3.9429,0,0,0,0,0,0,0,0,0,0,0
"Eritrea",10.9,171.6532,0,0,0,0,0,0,9.0304,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0021,0,0,0,0,0.0013,9.4992,9,0,0,0.6499,9,10.5819,0.0099,5.5008,3.3027,0.898,2.9453,0,0,0.5878,1.5352,0,0.0103,40.0149,0,0.2132,0,0.0089,0,32.9393,0,0,0,0.0035,0.0118,0.022,0,0,0,0,0.1052,0.1629,0.0432,9,0,4.3512,0,0,0,0,0,9.0001,0,9,0.3242,2.6436,1.2647,1.433,0,0,0,0,0,0,0,0,9.0059,0,0,0.0953,0,0,0,0,0,9,0,0,0,0,0,0,0,0.1776,3.454,1.0363,0,0,0,0,0,0,0,0,0.0576,9,0,9.0801,0,0,0,0,0,0,0.0381,0,0.0798,0.0011,0.4143,0,46.724,0,0,1.192,0,54.0755,0,0.1394,0.4544,0,75.3732,11.0466,9,9,0.5511,0,1.7169,0,0,0,0,0,9,86.4666,0,0,0,8.629,0.6863,12.8287,0,0.5761,0,0,0,0,0,0,0,0,0,8.789,0.1022,0,0,6.1517,0,1.313,0,0.1407,0,0,0,0,0,0,0,0,0,0,0
"Angola",7329.7904,1575.6227,0,9,0,9.2246,0,162.8513,0,0,9,0,9,0,0,0,0,17.5053,0.4524,0.0132,9.112,0.0999,0.0303,15.0543,0.0376,0,0,1.1762,230.5341,598.8502,0.3926,29.0435,7.5712,139.6737,105.4533,300.2249,26.115,1194.6932,65.9643,5.4181,551.3613,0,0,39.8655,2353.4253,0,958.7168,228.4825,37.3311,14.4761,5.5601,28.3269,1.4235,256.5188,0,2.5645,0,0,0,0.4972,0,0,0,3.2944,9.701,0.0269,1.4048,0.0635,24.6843,104.3465,20.4444,15.2358,2.0863,26.8362,1.2572,0,0,0.0117,3.6693,61.2412,407.7548,63.5326,0.0158,0,0,0.0307,0,0,0,0.7523,1.0945,9,0.327,39.2287,0,0,0,9,97.8661,3.2339,6.2731,6.7008,2.997,0,0,24.6909,0,3.9524,0.7354,8.8551,0,9,0,0,9,0,0,3.6604,9.0104,0.161,0,1089.9974,0,0,0,9,0.0003,9,0.1037,0,64.308,0.2985,10.1857,0,0.073,0,0,282.195,0,31.7738,9,67.6619,0.3951,0,0.7769,0.173,0,0.5599,10.2925,0,50.9753,0,0,9.038,0,0,0.0933,27503.3971,0,3494.2481,0,1229.6505,77.0853,5635.0697,0,18.0847,0,0,4.2005,0,0,59.6845,0.2763,0,0,461.9741,144.8662,9,0.298,32.0637,0,25.4421,0,37.9455,0,0,0,0,0,0,0,0,0,0,9
"Mozambique",259.85,51.9928,0,0,0,0.0018,0,0.0528,0,0,9,0,9,0,0,3.66,0,0.0378,0.5492,0,0,0.6575,0.1912,2.4491,0,0.0003,0,0.0476,0.2211,109.0577,0,4.6251,6.4126,43.3651,0.2014,62.7286,1.3938,65.4026,295.2031,0.5622,47.2417,0,0,14.1442,234.4702,0,392.1533,84.028,15.539,26.2358,1.0578,0.1916,0.3226,386.9876,0,0.9867,0.0612,0.0021,0.0008,3.8874,0,0,0,59.6688,22.5053,0.7181,29.38,9,3.0588,33.6763,0.1483,0.2761,0.7494,3.3526,9.2617,9,6.3239,0.0259,14.0467,17.3468,5.1259,4.9969,0.0158,0,0,0,0,0,0,3.5987,0,0,0,0.8804,0.4514,0,0,9,0,0.0226,0.18,0.4304,0,9,0,0,0.1598,0.1695,3.15,71.7666,0,0,0.0569,9,0.0168,0,3.6604,0,2.2438,93.4924,28.6607,1700.5653,28.0594,0.0447,1.0766,19.7651,0.1958,0,15.2153,0.0846,0.168,0.009,0.2329,0,0,0,5.3991,13.4682,0,6.7089,0,0.2118,9.5999,0,3.1782,0.1018,0,0,9.6945,56.2264,371.4122,0,0,0,0,0,2.4971,909.3978,0,276.0718,9,87.0752,225.2968,1214.7464,0,59.4447,9.9495,9,0.4777,0,0,148.0416,0,0,0,48.1315,272.2239,0,0.8164,74.9018,0,450.2401,9,7.3376,0,0,0,0,0,0,0,0,0,0,0
"Zambia",109.4895,32.2635,0,0.0018,0.0038,0.0065,0.0033,0,0,0,0,0,0.0028,0.1836,0.8574,3.3787,2.2425,0.089,0.0002,0.0022,0.0029,0.0458,0.4636,1.6974,0.0157,0,0.0009,0.0004,3.1217,14.176,0.0013,0.0004,2.4934,0.8484,0.3463,157.1309,66.7908,11.7524,17.6076,1.6816,21.7408,0,0,34.0692,15.9767,0,5.1316,256.4392,1.6779,8.1787,0.2859,2.7672,0.0037,246.2279,0,0.0342,0,0.0046,0,0.0036,0,0,0,0.7632,0.1559,0.1802,0.0903,0.0024,20.0206,13.1313,0.0265,1.1044,0.0898,0.4318,0.0086,0.0006,0.2296,0.1003,46.1632,84.9635,2.632,18.7225,0.0054,0,0.0055,0,0,0.0067,0.1419,0.0069,0.035,0.0165,0.4277,0.7098,0.0739,2.1867,0.0014,0.0212,1.5949,0.0703,0.5896,0.85,0.0037,0.0021,0,0.7068,449.3372,0.3594,512.0064,9.7649,17.5357,7.0814,0.0038,0.001,0.8088,0.0576,9.0104,2.2438,0,383.7622,170.9339,2627.6717,226.295,1.0044,19.0056,16.1979,0.1242,0,23.782,0.3347,0.0011,0.8319,0.0405,0.0067,4.4634,0,1.9628,20.8212,0.0007,126.7083,0.0463,13.372,6.2699,0.6005,42.6578,0.0154,350.3956,0.0524,0.3293,204.7364,8.2306,0.0017,0,0,0,0,0.0809,2620.8148,0,15.4905,1.0156,224.1285,164.4706,85.9944,0.0131,7.0095,51.4963,0.0009,5.4487,0,0.0013,39.4229,0.0763,0.0128,10.5686,73.1918,56.5785,0.0008,4.1883,31.0296,0,71.582,0.0813,0.8203,0,0.6344,0,0,0,0.0007,0.0271,0,0,0,0.6694
"Zimbabwe",51.41,3.6849,0,0,0,0.0008,0.035,0,0.1329,0,0.0281,0,0,0,0,0,0,0.1996,0.745,0.0061,0.0002,0.0012,0,0.8786,0.2955,0.0175,0,0.0016,0.0199,53.2486,0.0269,3.4392,0.1976,0.5185,0,27.1526,1.1404,41.0701,50.3373,0.0594,8.3506,0,0,4.3455,10.0348,0,22.2199,20.2188,14.2244,1.9032,2.6536,1.4156,0.0082,55.0006,0,0,0,0.0013,0.0329,0.0399,0,0.4315,0,1.8011,2.5116,0.5104,12.1711,0,7.1359,14.8374,0.0737,0.0037,0.262,3.1344,2.7086,9.4808,0.0192,0.03,8.782,17.2921,3.4803,5.6932,0.0365,0,0.0506,0.0006,9,0.0002,0.0361,0.0029,0.2734,0.0446,0,0.8603,0,0,0.0431,0,0.0054,0,0.0041,0.1525,0.6571,0.0155,0,26.4851,289.9756,1.4385,13.4011,2.2826,0.0634,0,0,0.0096,0,9,0.161,93.4924,383.7622,0,81.9281,2253.4221,7.2643,0.1396,113.7354,6.6604,0.1021,0.0001,4.3614,3.1922,2.767,3.118,0,0.3953,28.679,0,4.4531,7.9797,0.0152,7.6409,0.0842,1.6629,30.896,4.18,1.3487,0.7997,116.5408,0.0112,1.1613,20.4729,0.0807,0,0,9,0,0,4.1516,254.0804,0,0.7479,0.661,15.2627,29.4824,185.6679,0,4.0764,68.8326,0.0379,0.19,0,0.0506,8.854,0,0,0,2.6469,18.9956,0,0.1954,24.7783,0,6.9907,0,1.7619,0,0,0,0,0,0,0,0,0,0,0
"Malawi",16.79,136.2163,0,0,0,0.0136,0,0.2792,0.0648,0,9,0,0.0017,0,0,0,0,0,0.0595,0,9.0003,0.6032,0,1.4174,0,0,0,0.0447,0.1879,7.7433,9.0045,0.2449,0.0236,3.2691,0,19.5647,5.1937,23.6946,6.3131,0.0423,54.654,0,0,1.3353,6.6207,0,19.8856,33.7094,7.8397,1.9681,0.5104,1.1853,1.6564,1.3369,0,2.3388,0,0.0001,0.4395,0.6489,0,0,0,0.053,2.3583,0.0641,0.7222,0.5472,2.1226,56.2627,0.1947,0,4.5214,9.3496,1.9914,12.052,9.1663,0.2329,2.1887,0.6778,3.089,0.4375,0.0054,0,0,0.7109,0,0.1049,0,0.0486,0.0007,0.1845,0,1.9002,0.3003,0,0,1.9388,0.2938,0.0023,0,0.9112,2.4231,0,0,0,5.1311,2.8479,32.5029,82.2225,0,3.8003,0.1068,0.1584,0,0,0,28.6607,170.9339,81.9281,0,482.6748,9,0,0,0,0.0602,0,0.5296,0.0665,3.455,1.4174,1.9302,0,2.0262,0,0,12.3077,0,9.336,0,0.1208,2.0488,1.1,0.9887,0,0.0109,0,2.5576,0,0.0149,0,0,0,9.0027,9,1.4292,202.1889,0,2.2356,9,29.0721,25.2364,202.3382,0,14.0726,6.0824,0,0.2053,0,0,0.1215,0,0,0,8.0771,0.9341,9.016,7.4473,8.3638,0,32.6733,3.4282,0.405,0,3.0865,9,0,1.4443,0,0,0,0,0,0
"South Africa",1429.4575,161.6519,10.7121,1.9338,8.1237,4.7842,2.6961,18.3463,1.911,0.1584,0.4035,0.2168,0.1641,2.1454,0.0677,568.4954,0.7964,0.6344,13.9549,1.9215,2.0886,31.2799,7.7633,5.0204,9.6154,0.3933,1.2795,83.3967,131.2263,976.8443,10.2666,0.0032,10.1142,562.404,72.1148,551.5816,566.9026,1418.0345,902.6687,55.084,1801.309,0,0,219.3124,1200.0156,0,93.5311,6838.9345,549.3303,388.3532,332.2466,570.0889,141.5518,939.3893,0,2.5576,0.5234,1.2151,0.5977,49.5871,0,3.6371,0,32.6938,17.3879,0.2371,14.3365,1.1575,108.6311,360.5502,26.3987,33.2058,24.2877,96.9958,15.0108,45.3125,10.2217,74.8076,90.0798,854.5253,193.0286,355.7545,0.2974,0,1.3226,0.6669,302.5738,4.0721,104.1918,99.8523,32.9542,32.1108,6.5658,81.956,29.3787,37.0171,16.1213,101.3494,260.1197,18.6919,71.1009,3108.3767,78.5401,3.9799,5.0758,108.253,1489.4483,196.8668,779.9388,445.0478,5.3436,33.3906,7.1387,32.8895,75.7944,9.0801,1089.9974,1700.5653,2627.6717,2253.4221,482.6748,0,3466.1216,1149.7244,4616.48,233.4182,72.9595,6.0464,83.6082,48.903,50.8746,379.0067,17.8072,24.6488,0.0498,0,13.4103,746.9904,6.175,18.8313,1.2108,7.3411,14.0922,236.1548,8522.6295,83.2357,69.9525,182.708,201.491,332.8205,324.4493,35.0358,0.7045,0.1412,1.0902,0.3627,2.2041,31332.272,3.7625,81.3207,1.8129,339.8104,2250.4483,1666.4189,0.0135,43.7058,32.3665,0.4641,0.5645,2.1252,0.9808,785.8523,15.6364,0.3806,927.2057,235.7903,1610.9261,2.2629,80.7101,329.7191,0,513.0818,24.1876,70.4411,0.6306,0.337,9.0828,0.3951,2.3942,0.0165,0.0001,0,9,0,0.192
"Namibia",57.2,157.7212,0,0,0,9.0009,0,0.0071,0.275,0,9,0,0.0013,0,0.0021,9,0,0.0051,9,0.0075,0,0.0012,0,3.4853,0,0.0175,0.1709,0.007,100.0843,23.8801,0.0001,0.0826,0.0216,4.3827,9.0705,43.3366,3.4704,76.676,337.1893,1.2659,219.1416,0,0,3.9368,174.2821,0,12.7988,124.7083,0.0864,6.459,0.2078,2.2357,0.5731,14.0973,0,2.2326,0.0129,0.0262,0,0.069,0,0,0,0.2493,3.3147,1.0517,181.4616,9.0047,0.1875,3.3431,0.4307,0.0362,0.031,0.469,0.1394,0.0118,9,0,2.755,6.5669,18.7742,1.782,0.0771,0,0,0,0,0,0,0.0497,29.2872,0,0.0189,0.3997,9,0,9,0,0,0.556,27.9467,23.9199,0,0.2045,0,0,0,0.0124,1.0539,5.3786,0,0,0,0,0,0,0,28.0594,226.295,7.2643,9,3466.1216,0,0,0,0,0.0166,0,0.859,0.0212,10.8747,0.1435,0.2404,0,0.943,0,9,1.2321,0,0.2716,0,0.288,0.5476,1.4,56.6908,0,9.0002,0.0068,0.1179,0,0.5417,0,0,0,0,0,7.2273,238.7811,9.0515,0,0,38.4959,22.6058,193.1438,0,6.1459,0,2.708,0.5473,0,0,6.3035,9.0517,0,0,0.8973,19.4275,0,0.2211,2.092,0,5.5665,0,0.3069,0,0,0,0,0,0,0,0,0,0,9.0598
"Lesotho",368.1,8.0698,0,0,0,9.0141,0,0,0.0001,0,9,0,0,0,0,0,0,0,0,0,0,0.0089,0,0.0104,0,0,0,0,0.0021,0.028,0.0006,0,0.0787,0.0003,0,0.7959,0.4017,0.6715,244.0903,0.0158,0.3533,0,0,1.2935,0.3163,0,0.0001,6.4441,0.0468,0.0228,0.0046,0.0929,0.002,0.5463,0,2.9194,0,0,0,0.007,0,0,0,0,0,0.0719,0.0012,9,0,0.244,0,0,0.0028,0.0122,0,0.0039,0,0,0.0006,1.9563,0.0413,0.1399,0,0,0,0,0,9,0,0,0.8698,0,0,0.0046,10.0218,9,0,9,0,0,0,0.7722,0,9.2542,0,0,0,0.0013,0.5286,0,0,9,0,0,0,0,0,0.0447,1.0044,0.1396,0,1149.7244,0,0,0,0,8.3992,0,1.4044,0,0.1424,0.0158,0.0091,9,9,0,0,0.4946,0,0.4638,0,0.205,9,0.1,0.944,9,0,0,9.6859,0,9,0,9,9,0,0,0.0242,96.3117,0,0,0,0.3208,10.3312,21.6497,0,3.3537,0,0,0.0331,0,0,0.6858,0,9,0,0.2058,0.5789,0,0.2254,0.2378,0,2.5468,0,0.0012,0,0,0,0,0,0,0,0,0,0,0
"Botswana",201.9,292.071,0,0,0,0.0032,0.0013,0,0.0001,0,0,0.0022,9.0003,0,0,0,0,0,0,0,0,0.0511,0,0.0005,0,0,0,0,0,0.982,0,0,0.0002,0.0011,0,2688.1587,4.5703,11.3493,667.9672,0.1927,11.5178,0,0,1.3533,2.2419,0,0.8988,37.5397,1.2437,2.2388,2.0806,0.8601,0.3602,5.5322,0,0,0,9,0,0.063,0,0,0,0.1664,0.0917,3.4947,0.3186,0,0.0274,17.2041,0.0069,0.064,0.005,0.0728,0.0003,0,0,0,19.578,12.2824,323.6919,0.3239,0,0,0,0,0,0.0016,0,0.0523,0,0,0,0,9.3513,9,9,0,0,9,0.0017,3.89,0,0,0,0,0,0.0226,3.8983,1.0118,0,0,0,0,9,0,0,1.0766,19.0056,113.7354,0,4616.48,0,0,0,0,0.0812,9,3.0743,0,0,0.1536,0.0583,9,0,0,0,2.8586,9,0.1234,0,0,0,107.8,0.1021,0,9,0,0.7526,0,0.238,0,0,0,9,0,9,100.3081,0,0,0,5.339,5.1309,129.1114,0,3.5441,0,0,0.3674,0,0,27.7787,9,0,0,2.3427,53.0742,9.003,0.0281,1.6457,0,5.0609,0,0.1831,0,9,0,0,0,0,0,0,0,0,9
"Swaziland",38.9,1.4357,0,0,0,1.698,0,3.7308,0.2385,0,0,0.4668,0.0166,0,9.0129,0,0,0.0335,0.0097,0,0,0.1195,0,6.4168,0,1.6353,0,0.1345,0.0356,0.7775,9.6469,0,0.0109,0.0285,0,11.7948,0.3002,24.3488,0.7823,0,8.8976,0,0,2.3846,52.7962,0,44.3525,3.9125,0.3366,0.0159,10.542,1.5692,0.2973,73.871,0,0.4036,0.0329,0.0839,0.005,0.013,0,0,0,0,2.6402,0.249,0,1.3042,23.3789,1.7376,0,0,0.1696,0.8092,0.534,0,9,9.0007,22.318,1.575,5.8691,0.2596,0.0083,0,0,0,0,0,0,0.444,0.7448,0.1615,0,0.1448,0,0,0,0,0,0.0651,0.0632,9.8383,0,0,0,0.0075,0,31.698,62.0687,69.2714,0,27.3378,0.593,0,0,0,9,19.7651,16.1979,6.6604,0,233.4182,0,0,0,0,13.2416,0,8.6791,0,0.0358,1.033,0.003,0,11.159,0,0,1.5723,9,6.4508,0,0.1007,9,0,1.624,57.7571,0.2799,1.2102,0.7036,1.5532,0.0023,0,0,9,0,0,0.0167,86.948,0,0,0,29.511,3.7571,4.402,0,42.86,0,0,30.302,0.0007,9.6968,2.1251,0.0017,9,0,1.8859,4.8298,9.0217,0.0527,1.1446,0,3.5303,9.0471,0.0564,0,0,0,0,0.2678,0,0,0,0,0,0
"Madagascar",113.07,80.2147,0.3853,0.1482,0.0073,0.4052,0.0045,1.5961,0,0.0142,0,0.0003,0.1249,0.2048,0,0,0,0,0,0,0.0056,0.0554,0.6046,1.6998,0,0,0,0.0182,0.5939,19.0201,0.0393,0,0.1287,12.2534,0.044,32.5328,0.0326,94.7321,20.0585,1.0902,25.1114,0,0,17.4459,4.0213,0,21.6227,51.738,0.6157,0.8581,1.0321,0.1449,1.9176,11.2484,0,0.0024,0.0017,0.1112,0.0469,0.236,0,0,0,0.3297,0.5034,0.0253,0.6089,9.0278,2.2177,2.9229,0.1249,1.1762,0.2417,1.7224,1.1925,9.0864,0,0.0047,1.1559,2.1988,0.0991,4.0711,0.0561,0,0.0081,0,0.8998,0,0.1088,0.094,1.5009,0.0042,0.5042,0.1193,0.8536,0.0032,0.0007,0.0037,0.1212,0.0283,0.0715,2.5334,0.5431,0.0862,0.0316,0.0906,2.4222,1.1939,5.0178,5.4994,0.0021,0.0411,0,0.0108,0.1364,0,0.0003,0.1958,0.1242,0.1021,0.0602,72.9595,0.0166,8.3992,0.0812,13.2416,0,6.3439,131.4141,6.9379,6.6407,2.7612,1.9874,0.2753,0.2418,0,3.0514,61.2407,0,0,0.2725,1.1175,0.1651,0,27.9164,0.275,157.0849,196.4421,50.6658,48.8927,12.9548,0.0024,0,0,0,0,0.3906,558.3256,0.0032,5.0473,0.1032,56.6791,78.4542,182.0339,0,68.1437,1.0531,3.7513,0.2209,0.006,0,51.0576,0.1044,0,0,49.6899,4.226,0,0.2387,64.3893,0,9.9725,0,0.0089,0,9,0,9,0,0,0.0013,0,0,0,9
"Comoros",1.06,0.0392,0,9,9,9.1406,0,0.1198,0.0031,0,0,0,0,0,0,0,0,0,9,0,9,0.0038,0,0.003,0,0,0,0,0,1.1294,0,0,9,2.2641,0,0.0895,0.0464,1.7883,3.7299,0,36.0317,0,0,0.0279,0.9479,0,0.5157,2.1778,0.1228,0,0,0.0001,0.0971,2.1913,0,0,0,0,0.0005,0.004,0,0,0,0,0.714,0.0108,0.3607,0,0.0008,0.0557,0,0.0847,0.0211,0.3485,0.0151,9.004,0,0,0.0002,0.0253,0.0496,0.0731,9,0,0,0,0,0,0,0,0,0,0.0228,0.0021,0,9,9,0,9,0,0.006,0.2002,9,9,0,9,0,0,11.0127,1.7923,0,9.0925,9,0,9,0,9,0,0,0.0001,0,6.0464,0,0,9,0,6.3439,0,2.958,0,0.9893,0.1832,0.0843,0,0,0,9,0.315,0,0.1178,0,0.0001,0.0252,9,0.8298,9,0,9,9.0728,28.378,0.8515,0,0,0,0,0,0,33.4264,0,0.1222,0,0.4809,2.7291,9.7502,0,40.6139,0,9,0.3442,0,0,0.8657,0,0,0,4.595,5.5634,0,0.0003,3.039,0,0.1306,0,0.0001,0,0,0,0,0,0,0,0,0,0,9
