"","United States of America","Canada","Bahamas","Cuba","Haiti","Dominican Republic","Jamaica","Trinidad and Tobago","Barbados","Dominica","Grenada","St. Lucia","St. Vincent and the Grenadines","Antigua & Barbuda","St. Kitts and Nevis","Mexico","Belize","Guatemala","Honduras","El Salvador","Nicaragua","Costa Rica","Panama","Colombia","Venezuela","Guyana","Suriname","Ecuador","Peru","Brazil","Bolivia","Paraguay","Chile","Argentina","Uruguay","United Kingdom","Ireland","Netherlands","Belgium","Luxembourg","France","Monaco","Liechtenstein","Switzerland","Spain","Andorra","Portugal","Germany","Poland","Austria","Hungary","Czech Republic","Slovakia","Italy","San Marino","Malta","Albania","Macedonia","Croatia","Yugoslavia","Bosnia and Herzegovina","Slovenia","Greece","Cyprus","Bulgaria","Moldova","Romania","Russia","Estonia","Latvia","Lithuania","Ukraine","Belarus","Armenia","Georgia","Azerbaijan","Finland","Sweden","Norway","Denmark","Iceland","Cape Verde","Sao Tome and Principe","Guinea-Bissau","Equatorial Guinea","Gambia","Mali","Senegal","Benin","Mauritania","Niger","Ivory Coast","Guinea","Burkina Faso","Liberia","Sierra Leone","Ghana","Togo","Cameroon","Nigeria","Gabon","Central African Republic","Chad","Congo","Democratic Republic of the Congo","Uganda","Kenya","Tanzania","Burundi","Rwanda","Somalia","Djibouti","Ethiopia","Eritrea","Angola","Mozambique","Zambia","Zimbabwe","Malawi","South Africa","Namibia","Lesotho","Botswana","Swaziland","Madagascar","Comoros","Mauritius","Seychelles","Morocco","Algeria","Tunisia","Libya","Sudan","Iran","Turkey","Iraq","Egypt","Syria","Lebanon","Jordan","Israel","Saudi Arabia","Yemen","Kuwait","Bahrain","Qatar","United Arab Emirates","Oman","Afghanistan","Turkmenistan","Tajikistan","Kyrgyzstan","Uzbekistan","Kazakhstan","China","Mongolia","Taiwan","North Korea","South Korea","Japan","India","Bhutan","Pakistan","Bangladesh","Myanmar","Sri Lanka","Maldives","Nepal","Thailand","Cambodia","Laos","Vietnam","Malaysia","Singapore","Brunei","Philippines","Indonesia","East Timor","Australia","Papua New Guinea","New Zealand","Vanuatu","Solomon Islands","Kiribati","Tuvalu","Fiji","Tonga","Nauru","Marshall Islands","Palau","Federated States of Micronesia","Samoa"
"Djibouti",37.24,0.1566,0,0,9,9,0.0059,9,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0.0032,0,0,0,0,0.0001,8.9724,9,9.155,0,0.0535,0,38.6764,1.6708,20.107,11.0762,0.118,49.1593,0,0,0.4383,3.0418,0,0.1299,13.8512,8.1833,0.2978,0.1677,0.1629,0.0098,17.1357,0,2.0228,0,0,0,0,0,0.1303,0.3124,2.5515,0.0667,0,0.077,0.1382,0,0,0,0.9324,0.0245,9,0.0002,0,1.1183,3.4712,0.6805,2.7916,0.0799,0,0,0,0,0,9,0,0,0,0.0396,0.1931,0.0018,0,0,9,9,0,0,0.0461,0,9,0,0,0,0.0039,5.4806,0.0672,0,0,131.9735,0,65.6242,0,0,9,0.0018,0.0027,0.0441,4.4571,0,0,0,0,0.0308,0,0.0036,0,0.3014,0,1.0704,9,0.0211,0,5.7755,9,0.0333,0,0.5482,0.574,0,146.9039,29.446,0,0.0066,0.0417,9.2506,9.369,9,0,0,0,0,0,71.9764,0,15.7894,11.083,9.1046,26.0664,69.9709,0,1.1206,3.7234,0,0,9,0,6.0253,0,9,0,14.0509,17.6852,9,0.0001,17.779,0,0.1741,0,0.0158,0,0,0,0,0,0,0,0,0,0,0
"Ethiopia",151.3856,1.4345,9,0.0927,9,0.0002,0,0,0.0008,0,0,0,9,0,0,0.3561,0,0.1312,0.0205,9,0,0,0,0.0006,0.011,0,9,0,0,15.4422,0.0948,0.0399,0.0095,0.0129,9,60.2489,4.7783,43.0408,33.3361,0.2804,28.9955,0,0,10.1556,10.7317,0,7.9251,6.5123,0.0018,4.9127,1.1233,0.9878,0.7296,119.8069,0,0.1638,0,0.0032,0.0532,0,0,2.0655,0.1698,1.3967,2.3208,0,0.6547,25.3894,6.27,0,1.1138,37.5793,0.5651,9,0.0054,0,2.6337,19.2221,1.1937,10.9207,0.0297,0,9,9,0,0.0012,9,0.0476,0.0009,0,0.0017,0.0581,0.0601,0,0,0,0.0204,0.0158,0.0013,2.1408,9.0103,0,0,0.0017,0,0.1024,20.2004,0.0004,0,0.0282,0,65.6242,0,0,9,0,0.2273,0.0694,0,15.5468,0,0,9,0,0.0127,9,0.2915,0,1.3556,0,0.1244,0.0176,2.2378,0,22.5768,0,19.4422,0,0.1587,2.0681,8.9254,220.5108,7.7104,46.3576,0.0179,4.1605,33.8,8.9349,0,0,0,9,0,1.6784,234.5077,0,15.1177,1.5409,24.1937,33.3464,133.1395,0,2.6223,0,0,0.097,0,9,14.2848,0,0,0,15.7062,11.6641,0,0.0039,17.6253,0,8.2078,0,0.1968,0,0,0,0,0,0,0,0,0,0,0
"Eritrea",86.8,1.7049,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0022,0,0,0,0,0.0001,0.022,9,0,0,0,9,12.3247,0.1255,8.3778,7.043,0.0325,9.9058,0,0,0.4163,1.4596,0,0.0998,7.663,0.5754,1.0526,0.04,0.1772,0.0046,40.4286,0,0,0,0,0.0295,0,0,0.2111,0.9208,0.1777,0.0155,9.0063,0,3.9533,0,0.0161,0,4.1645,0,9,0,9.0064,0.9267,3.4812,1.1763,4.0075,0.0006,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1.3548,5.3668,0.2887,0,0,0,0,0,0,0,0,0.0054,9,0,2.9821,0,0,0,0,0,0,0,0,0.0436,0,0.0215,0,0,0,14.9072,0,1.1329,0,2.337,0.4313,1.2,16.7987,4.1659,9,9,0.2181,0,1.5825,0,0,0,0,0,9,5.467,0,0,0,1.444,2.1727,0,0,0.3406,0,0,0,0,0,0,0,0,0,8.4834,0,0,0,1.9643,0,3.4753,0,1.3061,0,0,0,0,0,0,0,0,0,0,0
"Angola",3965.2098,18.9206,0,9,0,9,0,47.6515,0,0,9,0,9,0,0,0,0,0.0293,0.179,0,9,0.0574,0.1308,0.0545,0.0014,0,0,2.2069,0.7992,250.2274,0,4.6506,62.7593,70.5129,32.0935,169.4532,8.7921,503.1426,93.8262,1.1199,403.055,0,0,6.0631,83.0023,0,807.2497,44.6558,2.0767,8.239,1.4144,0.2761,0.778,81.8079,0,3.0547,0.0175,0.0055,0,0,0,0.0305,0.9192,1.0067,0.1648,0.6262,2.365,26.1641,0.319,0,0.9876,3.4847,1.6367,0,0,0,1.1421,27.7605,51.9835,11.9071,0,0,0,0.0059,0,0,0,1.2814,0.1499,9,0,24.7091,0.0087,0,0,9,18.6491,0.2097,1.0845,1.9607,0.8769,0,0,4.8279,0,0.0258,3.753,1.7104,0,9,0,0,9,0,0,0.8268,1.2279,2.5448,0,486.7249,0,0,0,9,0,9,0.0036,0,7.9535,0.2025,0.5429,0,0,0,15.2702,0,2.474,9,8.3228,0.0926,0,0.2273,0.0026,0,0.1638,0.0077,0,1.0384,0,0,9,0,0,0.0193,2022.0113,0,673.6168,0,240.4057,23.9226,66.6673,0,8.7588,0.7676,0,0,0,0,25.8072,0.1338,0,30.8,15.4321,54.3691,9,0.0833,79.7246,0,3.3982,0,1.9505,0,0,0,0,0,0,0,0,0,0,9
"Mozambique",94.983,8.4687,0,0,0,0,0,0.0102,0,0,9,0,9,0,0,0,0,0.0101,0.0175,0,0,0.0202,0,0.1714,0.001,0,0.0096,0.0002,0.0061,3.8513,0.0004,0,0.7076,8.8002,0.0171,6.2279,2.5356,33.6188,294.9015,0.1055,33.3436,0,0,2.1262,82.1557,0,18.3159,59.644,2.0609,0.629,0.136,0.631,0.0497,90.702,0,0.002,0,0.0172,0.1783,0,0,0.2086,0.1014,0.0357,0.5733,9,0.07,5.9643,0.06,0.0005,0.6918,1.0111,0.0054,9,0,0,2.9338,6.1972,0.0774,3.5672,0.0006,0,0,0,0,0,0,0.0646,0,0,0.043,0.3756,0.0102,0,0,9,0,0,0.0456,0.0831,0,9,0,0.0017,1.5292,0.1725,1.3806,0.214,0,0,0,9,0,0,0.8268,0,8.8746,29.9945,16.9296,616.8277,6.338,0,1.5353,13.2764,0.6997,0,3.8527,0,0.0132,0,0.3391,0,0,0,1.313,0,7.2971,0,0.1987,0,0,18.2577,0,0,0,18.6694,10.545,0.0294,0,0,0,0,0,0.0534,2.8707,0,1.8722,9,8.496,15.7334,48.281,0,12.7081,0.7409,9,0,0,0,2.2447,0,0,0.703,18.5887,5.5805,0,0.0812,0.5406,0,210.2702,9,0.0896,0,0,0,0,0,0,0,0,0,0,0
"Zambia",19.5726,9.9786,0.0049,0.002,0.0005,0.006,0.0137,0,0.0131,0,0,0,0.0003,0.0023,0,1.6733,0,0.0004,0.0011,0.0004,0.0536,4.3276,0,0,0.04,0,0,0,0.0474,2.2695,0.0006,0,0.0008,0.4051,0.0435,34.8074,5.5281,34.8399,26.7279,0.0339,26.1792,0,0,10.4809,1.6053,0,0.8094,10.8134,0.4295,0.4897,0.0113,0.201,0.0262,1.0229,0,2.8578,0,0,0.1818,0,0,2.2436,0.068,0.5309,0.3073,0,0.003,1.5572,0,0,0.0284,0.059,0.189,0.0045,0.0416,0.0357,4.3217,7.8467,0.6152,12.2008,0.0203,0,0,0.0002,0,0.0034,0.3509,0.0391,0.0012,0,0.1292,0.0747,0.002,0,0,0.0038,0.04,0.0022,0.0001,0.4832,0.1095,0,0,0.2074,28.4826,5.0952,18.156,121.5261,8.1045,0.0053,0,0.0018,0.2273,0.0054,1.2279,8.8746,0,183.2702,12.8358,668.2716,2.3064,0.1559,2.9432,4.1304,0.0023,0,3.5606,0.0185,0.0209,0,0.0001,0.0277,0.0006,0.7349,0.2026,0,32.9419,0.022,0.2317,0.0435,0.8715,133.102,0.0143,0.0861,0.0198,0.0017,60.186,5.241,0,0,0,0,0,0.1028,2.1808,0,4.8828,0.0138,38.1063,44.5295,16.8689,0.1831,4.7232,0.0568,0,0.0551,0,0.001,51.2269,0,0,4.0818,10.7564,4.3139,0,0.1245,0.3255,0,5.2447,0,0.4789,0,0,0,0,0,0,0,0,0,0,0.0002
"Zimbabwe",50.6287,5.6755,0,0.0013,0,0.0006,0.0247,0.0011,0.0038,0.0122,0,0,0,0.0052,0.0842,0.0457,0,0.0376,0.0583,0,0.0002,0,0,0.8602,0,0,0.0004,0.0004,0.0035,4.9824,0.0119,3.1571,0.0167,1.1362,1.3251,79.4306,0.1024,116.2851,12.3845,1.1209,10.6768,0,0,6.193,35.9228,0,20.4012,131.6583,8.7776,13.683,2.1683,2.5452,2.4168,37.4002,0,0.0107,0,0.2196,2.7315,0,0.4198,3.647,8.3548,0.0345,7.4432,0.0003,1.7481,23.6808,0.0291,1.1336,0.711,4.6057,0.0355,0.0237,0.0002,0.8296,0.9388,0.013,3.5552,10.7669,0.0408,0,0.002,0,9.0161,0.0685,0.0578,1.6366,0.006,0.0038,0.006,0.0299,0.1532,0.003,0.0008,0.0243,0.3467,0.0004,0.3277,3.6715,0.1178,0.0552,0.0007,0.0076,4.6328,0.7378,18.966,2.8261,0.1695,0.0691,0,0.0027,0.0694,9,2.5448,29.9945,183.2702,0,33.5494,29.9373,30.4183,0.2643,54.3702,1.6935,0.7124,0.0001,1.3153,0.0721,1.2703,0.7817,1.2799,0.2541,0.1219,2.9355,16.8675,0.0177,3.8827,0.0099,0.4691,16.5816,1.4746,1.1114,1.3816,8.8086,0.0004,0.1899,0.8087,0.302,0,0,9,0.0009,0.0025,3.0012,162.6622,0.0759,8.9226,0.0328,10.2468,126.3289,6.3853,0.0786,2.6366,0.7881,0.0433,0.0708,0,0,12.7032,0,0.0003,2.7268,1.5661,4.2597,0.0034,0.0414,1.5426,0,8.485,0.0004,2.6295,0,0,0,0,0,0,0,0,0,0,0.0384
"Malawi",64.43,0.9063,0,0,0,0.1428,0,0.0539,0.0222,0,9,0,0.001,0,0,0,0,0,0,0,9,0.2499,0,0,0,0,0,0,0,0.8016,9,0,0.0001,1.1682,0,0.9468,1.5398,23.1814,2.8946,1.0898,1.4427,0,0,6.739,9.0675,0,28.815,57.9609,1.9102,6.7769,4.5655,3.96,0.5384,5.4926,0,0.5172,0,0.2199,4.347,0,0,0.9271,3.8203,0.5733,0.0676,0,2.01,22.3141,0.055,0.0934,0.5655,7.2613,0.4022,9,9,0.0074,0.2621,4.1045,1.451,0.1852,0,0,0,0.198,0,0.0292,0,0.1827,0.0232,0.0514,0,0.1318,0,0,0,0.5401,0.0818,0,0,0.176,0.468,0,0,0,1.4293,0.3042,3.7805,22.9031,0,0.027,0.0297,0.0441,0,0,0,16.9296,12.8358,33.5494,0,190.2627,9,0,0,0,2.4341,0,0.18,0.0185,1.559,3.4678,0.2697,0,0.0215,0,6.0324,0,30.2237,0,0.0001,2.5301,0,0.1833,0,0.0021,0,1.0099,0,0,0,0,0,9.0403,9,0.5413,14.9273,0,5.1369,9,2.7151,6.7894,35.8343,0,0.3899,0.0885,0,0,0,0,1.4136,0,0,0,7.1446,0,9.0031,1.1272,1.0848,0,5.7966,0.9549,3.0866,0,0.8597,9,0,0.4023,0,0,0,0,0,0
"South Africa",1149.8833,99.7908,1.4136,1.2001,0.0899,1.0549,9.7112,1.9016,0.91,1.3347,0.145,0.1754,0.0381,0.2152,1.2425,6.0867,1.3643,0.6644,0.074,0.7006,0.0758,17.1792,0.589,34.258,5.8141,0.5496,0.1088,2.1299,12.8544,553.6173,0.8218,0.148,78.3463,262.5252,3.4721,1655.6133,254.9479,769.0318,627.5303,29.3628,1306.7473,0,0,135.4925,484.4036,0,59.2144,2403.3941,26.9524,169.3721,110.4431,41.1981,23.6049,504.2571,0,1.8701,0.3324,0.9908,17.5917,0,0.5061,4.7207,30.2751,7.1099,1.6821,1.5691,33.2389,72.4285,2.6516,0.8632,1.5402,9.6906,13.5594,1.7501,0.3353,0.3094,167.2283,346.5797,33.8798,10.5669,1.1896,0,0.4779,0.2342,5.3207,4.5323,24.7103,24.8974,39.5573,11.5802,9.8029,34.6873,17.9693,4.7067,3.38,11.4874,154.3915,17.7927,24.4032,149.9743,8.9866,0.3049,3.7035,7.4258,174.5525,93.863,114.3677,252.7615,4.4227,12.2374,0.0185,4.4571,15.5468,2.9821,486.7249,616.8277,668.2716,29.9373,190.2627,0,0,0,9,0,91.0545,17.7008,271.1504,40.9278,132.9753,38.3996,3.0497,6.2753,31.1959,1312.5208,193.5893,3.8828,28.8227,15.1823,7.3909,2.313,89.5963,1955.2327,25.9837,69.9036,9.8767,32.9576,187.3552,20.1118,6.3691,0,0.1,0.3713,4.3174,6.8588,312.7893,0.0496,17.7098,6.921,174.3843,946.0899,1493.5785,0,24.8053,3.2661,0.2903,9.7075,1.8585,1.3798,187.2197,1.3096,0.6635,45.6795,213.9804,22.3483,0.4333,44.6141,117.6634,0,46.5032,0.22,6.5232,0.0785,0,9,1.0572,2.3172,0.8849,0.0061,0,9,0,0.5619
"Namibia",99.8,12.862,0,0,0,11.64,0,0.0071,0.0474,0,9,0,0,0,0.0023,9,0,0,9,0,0,0,0,0.0043,0.0212,0.4072,0.0121,0.0013,0,9.7394,0,0.0072,0.1947,0.129,9,155.0754,2.0634,13.0903,3.9634,0.4304,47.9894,0,0,0.3946,199.2043,0,2.1271,3.377,0.4867,3.979,0.007,0.0567,0.0079,29.65,0,0.0067,0,0.0086,0.2479,0,0,0.1379,1.9488,0.02,0.2907,9,0.04,5.0387,0.01,0.081,8.3751,8.8868,0.004,0.294,9.0136,0.0036,1.1689,1.7917,7.1982,1.518,0.8724,0,0,0,0,0,0,0,0.1195,0,0,0,9.006,0,9,0,0,0.0059,0.6077,5.519,0,0.2105,0,0,0,0.202,0.7032,1.0331,0,0,0,0,0,0,0,6.338,2.3064,30.4183,9,0,0,0,0,0,0.0548,0,0.131,0.0185,0.0172,0,0,0,0,9,0.4866,0,0.0765,0,0.0341,0.7528,1.4,21.3229,0,9.0002,0.0025,0.0041,0,0,0,0,0,0,0,0,0.517,9,0,0,1.093,0.6656,6.1137,0,0.1456,0,1.6769,0,0,0,1.9142,9,0,0,12.2995,0,0,0.06,0.9037,0,4.1626,0,0.0063,0,0,0,0,0,0,0,0,0,0,9
"Lesotho",414.7,6.8649,0,0,0,9.0444,0,0,0,0,9,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4977,0.014,0.2174,4.5048,0.0396,0.2931,0,0,0.9054,0.0844,0,0,20.68,0.018,0.0666,0,0,0,0.2601,0,0,0,0,0.0033,0,0,0,0,0.1799,0.002,9,0,0,0,0,0,0,0,0,0,0,0,0.0768,0,0.6072,0,0,0,0,0,9,0,0,0,0,0,0.0192,9.9887,9,0,9,0,0.0466,0,0.1492,0,9.0708,0,0,0,0.0111,0.0003,0,0,9,0,0,0,0,0,0,0.1559,0.2643,0,0,0,0,0,0,0.5146,0,0.054,0,0,0,0,9,9,0,0.0731,0,0.0019,0,0.0008,9,0,0.3842,9,0,0,9,0,9,0,9,9,0,0,0.0001,100.9659,0,0,0,2.986,0.2193,5.113,0,0.2456,0,0,0,0,0,0.1793,0,9,0,1.5321,0,0,2.1775,1.4941,0,0.3376,0,0.0076,0,0,0,0,0,0,0,0,0,0,0
"Botswana",11.8,0.8626,0,0,0,0.107,0,0,0,0,0,0.0006,9,0,0,0,0,0,0.0152,0,0,0.0064,0,0.0222,0,0,0,0.0001,0.0071,0.6592,0,0.053,0,0.0115,0.21,1793.3827,2.7798,17.6621,5.3389,0.0224,24.0243,0,0,25.1675,0.388,0,5.6663,4.656,0.1476,1.2452,2.437,0.234,0,1.6108,0,0,0.003,0,0.0005,0,0,0.1721,4.0511,0.3829,0,0,0.08,0.0769,0,0,0,0.0002,0,0,0,0,1.2523,59.3983,161.9969,0.8653,0,0,0,0,0,0.0005,0,0,0,0,0,0,9.0194,9,9,0,0,9,0.0005,0.7503,0,0,0,0,0,0.0167,0.3705,0.2818,0,0,0,0,9,0,0,1.5353,2.9432,54.3702,0,9,0,0,0,0,0.0003,9,0.4566,0,0.0043,0.0203,0.0003,9,0,0,0.4389,9,0,0,0.0003,0,1,0.0172,0,9,0,0,0,0,0,0,0,9,0,9,24.0848,0,0,0,2.113,17.0641,6.0025,0,0.1049,0,0,0,0,0,76.7493,9,0,0,0.5382,0,9.0006,0.0108,0.5041,0,1.2985,0,0.0074,0,9,0,0,0,0,0,0,0,0,9
"Swaziland",165.4,1.3186,0,0,0,0.0716,0,0.7206,0.1384,0,0,0.13,0.0045,0,9.0036,0,0,0.3805,0,0,0,0,0,0.0025,0,0,0,18.6518,0.1748,0.0751,0.0071,0,0.0019,0.1578,0,48.9319,0.1789,18.9258,3.6727,0.0259,21.8045,0,0,0.8018,1.9729,0,9.2092,1.852,0.1354,0.2787,0.015,0.039,0.0243,1.8879,0,0.0004,3.7644,0,0.0067,0,0,0.0053,0.1884,0.4926,0.004,0.0016,0.12,0.4746,0.01,0,0.0137,0.0015,0,0,9,9,12.0805,3.4049,0.0049,0.1214,0,0,0,0,0,0,0,0.0037,0.0355,0.045,0,0.0001,0,0,0,0,0,0,0.0176,1.9001,0,0,0,0,0,9.9672,22.086,19.2956,0,0,0.1652,0,0,0,9,13.2764,4.1304,1.6935,0,0,0,0,0,0,5.2813,0,7.8184,0,0.0178,0.1001,0.0715,0,0,0,1.2148,9,0.0331,0,0.2984,9,0,0.4402,0,0.0541,0.2338,0.1833,0.3,0,0,0,9,0,0,0,5.2134,0,0,0,1.059,2.0604,23.6491,0,0.5203,0.6409,0,0,0,9,12.3191,0.0228,9,0,0.2959,0.8402,9.0042,0.1804,1.4047,0,32.773,9.0131,28.3538,0,0,0,0,0.0746,0,0,0,0,0,0
"Madagascar",358.9552,11.7493,0.0117,0.0041,0.0277,0.3453,0.0007,0.0029,0.0207,0,0,0,0.0007,0.0034,0,0.6304,0.0127,0.0002,0.0052,0.0085,0.0006,0.0271,1.5589,0.1379,0.0084,0.0021,0.0002,0.0333,0.3635,11.0664,0.0029,0.0575,0.0239,21.4869,0.0003,14.4847,3.3344,15.4914,7.1697,0.4289,199.2064,0,0,0.9972,2.2587,0,0.9665,34.3663,0.2115,0.1442,0.2186,0.6288,0.109,0.7082,0,0.2411,0.0058,0.0007,0.2569,0,0,0.0871,4.8171,0.0483,0.0846,9,0.0582,6.2709,0.11,0.0226,0.0155,0.5658,0.0703,9,0,0,1.0243,2.2365,0.6074,2.7985,0.0173,0,0.0016,0.009,0.0012,0.0041,0.0292,0.1591,0.0008,0.0012,0.1184,0.0823,0.0048,0.2076,0.2119,0,0.1436,0.0078,0.1201,0.4895,0.0256,0.0417,0.0011,0.012,0.1491,0.001,8.9453,3.1397,0.093,0.0007,0,0.0308,0.0127,0,0,0.6997,0.0023,0.7124,2.4341,91.0545,0.0548,0.5146,0.0003,5.2813,0,3.0135,9.4682,1.3032,0.4847,0.0897,0.7473,0,0.0461,83.7185,6.3631,0.0039,8.0789,0.0173,0.2335,0.1508,1.3887,8.7081,0.0239,0.2974,23.3833,0.4526,24.0883,0.1067,0.0825,0,0,0,0,0.002,205.2761,1.0292,25.8781,0.0791,13.5596,1.8243,47.3043,0,24.1438,0.2652,0,4.0881,0,0,8.8679,0.0058,0.0004,0.8111,16.7552,16.8905,0,1.5413,23.673,0,3.3791,0,0.022,0.0104,9,0,9,0,0,0.348,0,0,0,9
"Comoros",3.44,0.6528,0,9,9,9.0015,0,0.0262,0.0122,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,1.7158,0,0,9,0.0023,0,0.6856,0.246,0.9385,3.653,0.3351,20.5004,0,0,0.0191,1.7778,0,0.0323,5.8412,0.6421,0,0.015,0.0406,0.0079,1.3947,0,0,0,0,0.0522,0,0,0.0002,0.5052,0,0.9302,0,0.077,0.0215,0.01,0,0.0015,0.0136,0,9,0,0,0.0349,0.0251,0.0007,0.1503,9,0,0,0,0,0,0,0,0,0,0,0.0436,0,9,9,0,9,0,0.0017,0.0387,9,9,0,9,0,0,4.4546,0.4992,0,9,9,0,9,0,9,0,0,0.0001,0,17.7008,0,0,9,0,3.0135,0,4.2715,0,1.2045,0,0.0248,0,0,9,0.0492,0,0.0003,0,0,0,9,0.6117,9,0,9,9,6.2064,0.2539,0,0,0,0,0,0,0.8145,0,0.0121,0,0.0782,14.5504,2.9237,0,1.5921,0,9,0,0,0,4.6438,0,0,0,0.4294,0.8623,0,0.1091,1.2575,0,0.2945,0,0.0035,0,0,0,0,0,0,0,0,0,0,9
"Mauritius",253.6339,5.8332,0.042,0.0785,0.033,0.0674,0.0013,0.011,0.0129,0.0001,0,0,0.002,0.0136,0,0.241,0.6671,0.081,0.0282,0.0017,0.0155,0.0858,0.1047,0.2864,0.0423,0.0001,0,0.0524,0.7137,6.9477,0.0013,0.0174,0.9942,26.2302,6.1049,453.5955,2.9119,8.747,29.5498,0.3259,463.5638,0,0,9.5572,12.4118,0,22.8786,18.9959,1.1147,1.6976,8.8158,0.487,0.0509,10.5118,0,3.4691,0.0073,0.0111,0.5671,0,0.0168,0.5561,0.4106,1.0211,0.129,0.0332,2.3268,3.8366,0.0676,0.3687,0.0453,4.5403,0.0065,0,0.0274,0,26.962,1.5029,1.3585,6.7231,0.2199,0,0,9,0,0.07,2.8447,1.3489,0.4403,0,0.0002,0.1931,0.0359,4.0984,0.6301,0.0028,0.302,0.6008,1.6753,19.8317,0.0095,0,0.1423,0.1845,0,2.3294,2.7554,1.8317,1.0885,0.8929,0,0.0036,0.2915,0,0.0036,3.8527,3.5606,1.3153,0.18,271.1504,0.131,0.054,0.4566,7.8184,9.4682,4.2715,0,1.3769,3.3198,0.0534,0.4532,0.0079,0.1369,0.6624,0.3096,0,13.8884,0.0557,1.4206,0.7886,9.3657,57.923,3.5318,1.423,92.127,0.2367,16.5857,0.7045,0.0171,0,0,0,0,0,222.948,0.0076,39.881,0.6859,24.142,71.6672,185.2909,0,32.7723,0.0332,0.3839,2.5884,0.0453,0,33.6365,0.0468,0.0034,1.847,70.0182,52.0444,0.0924,9.2083,40.5643,0,72.82,0,19.7923,1.3887,0,9,0,0.175,0.0002,0.0169,0,0,0,2.3198
"Seychelles",10.4264,0.4616,0,0,0,0,0,0,0.0006,0,9,0,9,0,0,0,9,0,0,0,9,0.006,0,0,0,0,0,0,0.0152,0.4259,9,9,0,0.3148,0,60.4604,0.9602,19.095,3.4614,0.1182,27.7962,0,0,2.9249,22.9199,0,0.0295,34.272,0.2003,0.0949,0.182,0.037,0.0067,9.0161,0,0.1714,0,0.0493,0.0347,0,0,0.0317,0.7056,0.0141,0.0179,0,0,9.5523,0.05,0.0021,1.1136,0.0032,0,0,0.0393,0.0303,0.9211,0.1725,0.0283,1.2584,0.776,0,0,0,0,0,0,0,9.0056,9,0,0,0.2492,0,0,0,0.1018,0.013,0.1821,0.027,9.012,0,0,9.0086,0,0.0003,4.4224,0.1852,9,0,0,0,0,0,0,0,0.0185,0.0721,0.0185,40.9278,0.0185,0,0,0,1.3032,0,1.3769,0,0.0986,0,1.2418,0,0,0.0185,0.0179,0,0.0161,0,0.0193,0,0,64.8432,0,0.0185,0.0741,0.008,6.6473,0.0185,0,9.2013,9,9,0,0.3094,3.558,9,1.2406,0,0.1422,13.4278,7.6014,0,0.1902,0,0,0.3148,11.7838,0,37.5014,0,0,0,2.7369,28.2651,0,0.3793,1.9431,0,4.2799,0,1.8241,9,0,0,0,0,0,0,0,0,0,0
"Morocco",162.02,64.3445,0.2022,0.6361,0.0455,0.2438,0.0934,2.7072,0.0147,0,0,0,0,0.0076,0,73.4539,0.0177,6.2341,0.7116,0.3337,0.0115,0.3938,4.4524,9.9337,32.2928,0.0041,0.0357,0.422,2.8179,45.6016,0.0739,19.9675,15.0339,208.0561,14.4504,186.2058,115.9026,43.9485,9.1648,8.1507,155.7566,0,0,147.7023,7.5499,0,94.2861,191.8824,15.7929,5.0069,17.5087,4.5466,5.357,493.4702,0,3.2785,0.2933,0.0892,14.9506,0,0.8649,0.7331,4.3943,3.2153,5.0259,2.1831,28.1725,615.2816,0.4973,0.6393,12.8592,102.0821,10.1582,0.0236,5.9495,0.0091,85.2222,189.2989,15.5963,46.9413,0.8014,0,0.1906,0.7941,9.1778,7.5901,11.2345,16.5762,2.4704,25.733,3.1616,2.8059,1.7734,0.4483,3.0695,1.2254,8.7122,4.7609,8.9145,0.6605,16.5094,0.0818,4.0529,1.9551,7.2474,3.6254,0.2076,1.0556,0.1678,0.0975,0.0535,0.3014,1.3556,0.0436,7.9535,0.0132,0.0209,1.2703,1.559,132.9753,0.0172,0,0.0043,0.0178,0.4847,1.2045,3.3198,0.0986,0,148.4493,23.8525,9.6763,0.3106,4.2783,132.8621,0.6111,114.8062,8.7369,12.8991,13.0071,5.5,664.1023,5.6671,8.8626,9.3957,7.8436,63.6725,0.7367,0.0688,0.0634,0.3171,0.0397,1.056,1.9902,316.7713,0,85.4911,0,125.9438,84.2318,77.7962,0,5.9964,1.4423,0.0987,1.1108,0.0312,0.1623,7.6312,0.0049,0,5.4948,30.8574,182.1345,0.0303,6.5685,57.0946,0,12.8688,0,53.443,0.0109,0,9,0,0,0,0,0,0,0,0
